Acronym,RGB Triplet,RGB Triplet,red,green,blue,Hexidecimal,Graph ID,Graph Order,ID,ID16,Name,Structure ID Path,Structure ID Path16,Parent ID,Parent ID16,Source,,,
r8BIs,"[71,195,172]","71,195,172",71,195,172,47C3AC,17,2140,17457,17457,superficial stratum of r8BI,/15564/15565/16808/17352/17416/17437/17449/17451/17457/,/15564/15565/16808/17352/17416/17437/17449/17451/17457/,17451,17451,Allen,,,
r8BIIZ,"[71,195,172]","71,195,172",71,195,172,47C3AC,17,2136,17453,17453,r8 part of basointermediate intermediate zone,/15564/15565/16808/17352/17416/17437/17449/17451/17452/17453/,/15564/15565/16808/17352/17416/17437/17449/17451/17452/17453/,17452,17452,Allen,,,
r8IS,"[71,195,172]","71,195,172",71,195,172,47C3AC,17,2137,17454,17454,r8 part of nucleus intercalatus Staderini,/15564/15565/16808/17352/17416/17437/17449/17451/17452/17454/,/15564/15565/16808/17352/17416/17437/17449/17451/17452/17454/,17452,17452,Allen,,,
r8BIRt,"[71,195,172]","71,195,172",71,195,172,47C3AC,17,2139,17456,17456,r8 part of basointermediate reticular formation,/15564/15565/16808/17352/17416/17437/17449/17451/17455/17456/,/15564/15565/16808/17352/17416/17437/17449/17451/17455/17456/,17455,17455,Allen,,,
r8RVM,"[71,195,172]","71,195,172",71,195,172,47C3AC,17,2141,17458,17458,r8 part of rostral ventromedial reticular area,/15564/15565/16808/17352/17416/17437/17449/17451/17457/17458/,/15564/15565/16808/17352/17416/17437/17449/17451/17457/17458/,17457,17457,Allen,,,
r8PGi,"[71,195,172]","71,195,172",71,195,172,47C3AC,17,2142,17459,17459,r8 part of the paragigantocellular nucleus,/15564/15565/16808/17352/17416/17437/17449/17451/17457/17459/,/15564/15565/16808/17352/17416/17437/17449/17451/17457/17459/,17457,17457,Allen,,,
r8BMv,"[63,174,153]","63,174,153",63,174,153,3FAE99,17,2144,17461,17461,ventricular zone of r8BM,/15564/15565/16808/17352/17416/17437/17460/17461/,/15564/15565/16808/17352/17416/17437/17460/17461/,17460,17460,Allen,,,
r8BMm,"[71,195,172]","71,195,172",71,195,172,47C3AC,17,2145,17462,17462,mantle zone of r8BM,/15564/15565/16808/17352/17416/17437/17460/17462/,/15564/15565/16808/17352/17416/17437/17460/17462/,17460,17460,Allen,,,
r8BMp,"[71,195,172]","71,195,172",71,195,172,47C3AC,17,2146,17463,17463,periventricular stratum of r8BM,/15564/15565/16808/17352/17416/17437/17460/17462/17463/,/15564/15565/16808/17352/17416/17437/17460/17462/17463/,17462,17462,Allen,,,
r8BMi,"[71,195,172]","71,195,172",71,195,172,47C3AC,17,2150,17467,17467,intermediate stratum of r8BM,/15564/15565/16808/17352/17416/17437/17460/17462/17467/,/15564/15565/16808/17352/17416/17437/17460/17462/17467/,17462,17462,Allen,,,
r8BMs,"[71,195,172]","71,195,172",71,195,172,47C3AC,17,2155,17472,17472,superficial stratum of r8BM,/15564/15565/16808/17352/17416/17437/17460/17462/17472/,/15564/15565/16808/17352/17416/17437/17460/17462/17472/,17462,17462,Allen,,,
r8Pr,"[71,195,172]","71,195,172",71,195,172,47C3AC,17,2147,17464,17464,r8 part of nucleus prepositus,/15564/15565/16808/17352/17416/17437/17460/17462/17463/17464/,/15564/15565/16808/17352/17416/17437/17460/17462/17463/17464/,17463,17463,Allen,,,
r8-12M,"[71,195,172]","71,195,172",71,195,172,47C3AC,17,2148,17465,17465,r8 portion of the hypoglossal motor nucleus,/15564/15565/16808/17352/17416/17437/17460/17462/17463/17465/,/15564/15565/16808/17352/17416/17437/17460/17462/17463/17465/,17463,17463,Allen,,,
r8Ro,"[71,195,172]","71,195,172",71,195,172,47C3AC,17,2149,17466,17466,r8 part of nucleus of Roller,/15564/15565/16808/17352/17416/17437/17460/17462/17463/17466/,/15564/15565/16808/17352/17416/17437/17460/17462/17463/17466/,17463,17463,Allen,,,
r8-RO,"[71,195,172]","71,195,172",71,195,172,47C3AC,17,2151,17468,17468,r8 raphe obscurus cell population,/15564/15565/16808/17352/17416/17437/17460/17462/17467/17468/,/15564/15565/16808/17352/17416/17437/17460/17462/17467/17468/,17467,17467,Allen,,,
r8BMRt,"[71,195,172]","71,195,172",71,195,172,47C3AC,17,2152,17469,17469,r8 part of basomedial reticular formation,/15564/15565/16808/17352/17416/17437/17460/17462/17467/17469/,/15564/15565/16808/17352/17416/17437/17460/17462/17467/17469/,17467,17467,Allen,,,
r8Gi,"[71,195,172]","71,195,172",71,195,172,47C3AC,17,2153,17470,17470,r8 part of gigantocellular reticular area,/15564/15565/16808/17352/17416/17437/17460/17462/17467/17470/,/15564/15565/16808/17352/17416/17437/17460/17462/17467/17470/,17467,17467,Allen,,,
r8GiV,"[71,195,172]","71,195,172",71,195,172,47C3AC,17,2154,17471,17471,r8 part of ventral gigangocellular reticular area,/15564/15565/16808/17352/17416/17437/17460/17462/17467/17471/,/15564/15565/16808/17352/17416/17437/17460/17462/17467/17471/,17467,17467,Allen,,,
r8-RP,"[71,195,172]","71,195,172",71,195,172,47C3AC,17,2156,17473,17473,r8 raphe pallidus cell population,/15564/15565/16808/17352/17416/17437/17460/17462/17472/17473/,/15564/15565/16808/17352/17416/17437/17460/17462/17472/17473/,17472,17472,Allen,,,
r8-IO,"[71,195,172]","71,195,172",71,195,172,47C3AC,17,2157,17474,17474,r8 part of inferior olive,/15564/15565/16808/17352/17416/17437/17460/17462/17472/17474/,/15564/15565/16808/17352/17416/17437/17460/17462/17472/17474/,17472,17472,Allen,,,
r8Fv,"[47,135,118]","47,135,118",47,135,118,2F8776,17,2159,112892395,22395,ventricular zone of r8F,/15564/15565/16808/17352/17416/17475/112892395/,/15564/15565/16808/17352/17416/17475/22395/,17475,17475,Allen,,,
r8Fm,"[63,174,153]","63,174,153",63,174,153,3FAE99,17,2160,112892397,22397,mantle zone of r8F,/15564/15565/16808/17352/17416/17475/112892397/,/15564/15565/16808/17352/17416/17475/22397/,17475,17475,Allen,,,
r9R,"[170,231,215]","170,231,215",170,231,215,AAE7D7,17,2165,17477,17477,r9 roof plate,/15564/15565/16808/17352/17476/17477/,/15564/15565/16808/17352/17476/17477/,17476,17476,Allen,,,
r9A,"[117,217,191]","117,217,191",117,217,191,75D9BF,17,2166,17478,17478,r9 alar plate,/15564/15565/16808/17352/17476/17478/,/15564/15565/16808/17352/17476/17478/,17476,17476,Allen,,,
r9B,"[94,174,153]","94,174,153",94,174,153,5EAE99,17,2200,17500,17500,r9 basal plate,/15564/15565/16808/17352/17476/17500/,/15564/15565/16808/17352/17476/17500/,17476,17476,Allen,,,
r9F,"[82,152,134]","82,152,134",82,152,134,529886,17,2239,17537,17537,r9 floor plate,/15564/15565/16808/17352/17476/17537/,/15564/15565/16808/17352/17476/17537/,17476,17476,Allen,,,
r9Av,"[117,217,191]","117,217,191",117,217,191,75D9BF,17,2167,111220864,20864,ventricular zone of r9A,/15564/15565/16808/17352/17476/17478/111220864/,/15564/15565/16808/17352/17476/17478/20864/,17478,17478,Allen,,,
r9Am,"[150,226,206]","150,226,206",150,226,206,96E2CE,17,2168,111220866,20866,mantle zone of r9A,/15564/15565/16808/17352/17476/17478/111220866/,/15564/15565/16808/17352/17476/17478/20866/,17478,17478,Allen,,,
r9Ve,"[117,217,191]","117,217,191",117,217,191,75D9BF,17,2169,17479,17479,r9 part of the vestibular column,/15564/15565/16808/17352/17476/17478/17479/,/15564/15565/16808/17352/17476/17478/17479/,17478,17478,Allen,,,
r9Tr,"[117,217,191]","117,217,191",117,217,191,75D9BF,17,2178,17485,17485,r9 part of the trigeminal column,/15564/15565/16808/17352/17476/17478/17485/,/15564/15565/16808/17352/17476/17478/17485/,17478,17478,Allen,,,
r9Lim,"[117,217,191]","117,217,191",117,217,191,75D9BF,17,2190,17494,17494,liminal part of the r9 alar plate,/15564/15565/16808/17352/17476/17478/17494/,/15564/15565/16808/17352/17476/17478/17494/,17478,17478,Allen,,,
r9Vev,"[117,217,191]","117,217,191",117,217,191,75D9BF,17,2170,17480,17480,ventricular zone of r9Ve,/15564/15565/16808/17352/17476/17478/17479/17480/,/15564/15565/16808/17352/17476/17478/17479/17480/,17479,17479,Allen,,,
r9Vem,"[150,226,206]","150,226,206",150,226,206,96E2CE,17,2171,17481,17481,mantle zone of r9Ve,/15564/15565/16808/17352/17476/17478/17479/17481/,/15564/15565/16808/17352/17476/17478/17479/17481/,17479,17479,Allen,,,
r9Vep,"[150,226,206]","150,226,206",150,226,206,96E2CE,17,2172,111220868,20868,periventricular stratum of r9Ve,/15564/15565/16808/17352/17476/17478/17479/17481/111220868/,/15564/15565/16808/17352/17476/17478/17479/17481/20868/,17481,17481,Allen,,,
r9Vei,"[150,226,206]","150,226,206",150,226,206,96E2CE,17,2174,111220870,20870,intermediate stratum of r9Ve,/15564/15565/16808/17352/17476/17478/17479/17481/111220870/,/15564/15565/16808/17352/17476/17478/17479/17481/20870/,17481,17481,Allen,,,
r9Ves,"[150,226,206]","150,226,206",150,226,206,96E2CE,17,2176,111220872,20872,superficial stratum of r9Ve,/15564/15565/16808/17352/17476/17478/17479/17481/111220872/,/15564/15565/16808/17352/17476/17478/17479/17481/20872/,17481,17481,Allen,,,
r9Trv,"[117,217,191]","117,217,191",117,217,191,75D9BF,17,2179,17486,17486,ventricular zone of r9Tr,/15564/15565/16808/17352/17476/17478/17485/17486/,/15564/15565/16808/17352/17476/17478/17485/17486/,17485,17485,Allen,,,
r9Trm,"[150,226,206]","150,226,206",150,226,206,96E2CE,17,2180,17487,17487,mantle zone of r9Tr,/15564/15565/16808/17352/17476/17478/17485/17487/,/15564/15565/16808/17352/17476/17478/17485/17487/,17485,17485,Allen,,,
r9Trp,"[150,226,206]","150,226,206",150,226,206,96E2CE,17,2181,111220874,20874,periventricular stratum of r9Tr,/15564/15565/16808/17352/17476/17478/17485/17487/111220874/,/15564/15565/16808/17352/17476/17478/17485/17487/20874/,17487,17487,Allen,,,
r9Tri,"[150,226,206]","150,226,206",150,226,206,96E2CE,17,2183,111220876,20876,intermediate stratum of r9Tr,/15564/15565/16808/17352/17476/17478/17485/17487/111220876/,/15564/15565/16808/17352/17476/17478/17485/17487/20876/,17487,17487,Allen,,,
r9Trs,"[150,226,206]","150,226,206",150,226,206,96E2CE,17,2186,111220878,20878,superficial stratum of r9Tr,/15564/15565/16808/17352/17476/17478/17485/17487/111220878/,/15564/15565/16808/17352/17476/17478/17485/17487/20878/,17487,17487,Allen,,,
r9Limv,"[117,217,191]","117,217,191",117,217,191,75D9BF,17,2191,17495,17495,ventricular zone of r9Lim,/15564/15565/16808/17352/17476/17478/17494/17495/,/15564/15565/16808/17352/17476/17478/17494/17495/,17494,17494,Allen,,,
r9Limm,"[150,226,206]","150,226,206",150,226,206,96E2CE,17,2192,17496,17496,mantle zone of r9Lim,/15564/15565/16808/17352/17476/17478/17494/17496/,/15564/15565/16808/17352/17476/17478/17494/17496/,17494,17494,Allen,,,
r9Limp,"[150,226,206]","150,226,206",150,226,206,96E2CE,17,2193,111220880,20880,periventricular stratum of r9Lim,/15564/15565/16808/17352/17476/17478/17494/17496/111220880/,/15564/15565/16808/17352/17476/17478/17494/17496/20880/,17496,17496,Allen,,,
r9Limi,"[150,226,206]","150,226,206",150,226,206,96E2CE,17,2196,111220882,20882,intermediate stratum of r9Lim,/15564/15565/16808/17352/17476/17478/17494/17496/111220882/,/15564/15565/16808/17352/17476/17478/17494/17496/20882/,17496,17496,Allen,,,
r9Lims,"[150,226,206]","150,226,206",150,226,206,96E2CE,17,2198,111220884,20884,superficial stratum of r9Lim,/15564/15565/16808/17352/17476/17478/17494/17496/111220884/,/15564/15565/16808/17352/17476/17478/17494/17496/20884/,17496,17496,Allen,,,
r9Bv,"[94,174,153]","94,174,153",94,174,153,5EAE99,17,2201,111220886,20886,ventricular zone of r9B,/15564/15565/16808/17352/17476/17500/111220886/,/15564/15565/16808/17352/17476/17500/20886/,17500,17500,Allen,,,
r9Bm,"[105,195,172]","105,195,172",105,195,172,69C3AC,17,2202,111220888,20888,mantle zone of r9B,/15564/15565/16808/17352/17476/17500/111220888/,/15564/15565/16808/17352/17476/17500/20888/,17500,17500,Allen,,,
r9BL,"[94,174,153]","94,174,153",94,174,153,5EAE99,17,2203,17501,17501,lateral part of r9B,/15564/15565/16808/17352/17476/17500/17501/,/15564/15565/16808/17352/17476/17500/17501/,17500,17500,Allen,,,
r9BI,"[94,174,153]","94,174,153",94,174,153,5EAE99,17,2214,17512,17512,intermediate part of r9B,/15564/15565/16808/17352/17476/17500/17512/,/15564/15565/16808/17352/17476/17500/17512/,17500,17500,Allen,,,
r9BM,"[94,174,153]","94,174,153",94,174,153,5EAE99,17,2225,17523,17523,medial part of r9B,/15564/15565/16808/17352/17476/17500/17523/,/15564/15565/16808/17352/17476/17500/17523/,17500,17500,Allen,,,
r9BLv,"[94,174,153]","94,174,153",94,174,153,5EAE99,17,2204,17502,17502,ventricular zone of r9BL,/15564/15565/16808/17352/17476/17500/17501/17502/,/15564/15565/16808/17352/17476/17500/17501/17502/,17501,17501,Allen,,,
r9BLm,"[105,195,172]","105,195,172",105,195,172,69C3AC,17,2205,17503,17503,mantle zone of r9BL,/15564/15565/16808/17352/17476/17500/17501/17503/,/15564/15565/16808/17352/17476/17500/17501/17503/,17501,17501,Allen,,,
r9BLp,"[105,195,172]","105,195,172",105,195,172,69C3AC,17,2206,17504,17504,periventricular stratum of r9BL,/15564/15565/16808/17352/17476/17500/17501/17503/17504/,/15564/15565/16808/17352/17476/17500/17501/17503/17504/,17503,17503,Allen,,,
r9BLi,"[105,195,172]","105,195,172",105,195,172,69C3AC,17,2208,17506,17506,intermediate stratum of r9BL,/15564/15565/16808/17352/17476/17500/17501/17503/17506/,/15564/15565/16808/17352/17476/17500/17501/17503/17506/,17503,17503,Allen,,,
r9BLs,"[105,195,172]","105,195,172",105,195,172,69C3AC,17,2210,17508,17508,superficial stratum of r9BL,/15564/15565/16808/17352/17476/17500/17501/17503/17508/,/15564/15565/16808/17352/17476/17500/17501/17503/17508/,17503,17503,Allen,,,
r9BLIZ,"[105,195,172]","105,195,172",105,195,172,69C3AC,17,2207,17505,17505,r9 part of the basolateral intermediate zone,/15564/15565/16808/17352/17476/17500/17501/17503/17504/17505/,/15564/15565/16808/17352/17476/17500/17501/17503/17504/17505/,17504,17504,Allen,,,
r9BLRt,"[105,195,172]","105,195,172",105,195,172,69C3AC,17,2209,17507,17507,r9 part of the basolateral reticular formation,/15564/15565/16808/17352/17476/17500/17501/17503/17506/17507/,/15564/15565/16808/17352/17476/17500/17501/17503/17506/17507/,17506,17506,Allen,,,
r9LRt,"[105,195,172]","105,195,172",105,195,172,69C3AC,17,2211,17509,17509,r9 part of the lateral reticular nucleus,/15564/15565/16808/17352/17476/17500/17501/17503/17508/17509/,/15564/15565/16808/17352/17476/17500/17501/17503/17508/17509/,17508,17508,Allen,,,
r9LRtPC,"[105,195,172]","105,195,172",105,195,172,69C3AC,17,2212,17510,17510,parvocellular part of the r9LRt,/15564/15565/16808/17352/17476/17500/17501/17503/17508/17510/,/15564/15565/16808/17352/17476/17500/17501/17503/17508/17510/,17508,17508,Allen,,,
r9Li,"[105,195,172]","105,195,172",105,195,172,69C3AC,17,2213,17511,17511,r9 part of linear nucleus,/15564/15565/16808/17352/17476/17500/17501/17503/17508/17511/,/15564/15565/16808/17352/17476/17500/17501/17503/17508/17511/,17508,17508,Allen,,,
r9BIv,"[94,174,153]","94,174,153",94,174,153,5EAE99,17,2215,17513,17513,ventricular zone of r9BI,/15564/15565/16808/17352/17476/17500/17512/17513/,/15564/15565/16808/17352/17476/17500/17512/17513/,17512,17512,Allen,,,
r9BIm,"[105,195,172]","105,195,172",105,195,172,69C3AC,17,2216,17514,17514,mantle zone of r9BI,/15564/15565/16808/17352/17476/17500/17512/17514/,/15564/15565/16808/17352/17476/17500/17512/17514/,17512,17512,Allen,,,
r9BIp,"[105,195,172]","105,195,172",105,195,172,69C3AC,17,2217,17515,17515,periventricular stratum of r9BI,/15564/15565/16808/17352/17476/17500/17512/17514/17515/,/15564/15565/16808/17352/17476/17500/17512/17514/17515/,17514,17514,Allen,,,
r9BIi,"[105,195,172]","105,195,172",105,195,172,69C3AC,17,2220,17518,17518,intermediate stratum of r9BI,/15564/15565/16808/17352/17476/17500/17512/17514/17518/,/15564/15565/16808/17352/17476/17500/17512/17514/17518/,17514,17514,Allen,,,
r9BIs,"[105,195,172]","105,195,172",105,195,172,69C3AC,17,2222,17520,17520,superficial stratum of r9BI,/15564/15565/16808/17352/17476/17500/17512/17514/17520/,/15564/15565/16808/17352/17476/17500/17512/17514/17520/,17514,17514,Allen,,,
r9BIIZ,"[105,195,172]","105,195,172",105,195,172,69C3AC,17,2218,17516,17516,r9 part of basointermediate intermediate zone,/15564/15565/16808/17352/17476/17500/17512/17514/17515/17516/,/15564/15565/16808/17352/17476/17500/17512/17514/17515/17516/,17515,17515,Allen,,,
r9IS,"[105,195,172]","105,195,172",105,195,172,69C3AC,17,2219,17517,17517,r9 part of nucleus intercalatus Staderini,/15564/15565/16808/17352/17476/17500/17512/17514/17515/17517/,/15564/15565/16808/17352/17476/17500/17512/17514/17515/17517/,17515,17515,Allen,,,
r9BIRt,"[105,195,172]","105,195,172",105,195,172,69C3AC,17,2221,17519,17519,r9 part of basointermediate reticular formation,/15564/15565/16808/17352/17476/17500/17512/17514/17518/17519/,/15564/15565/16808/17352/17476/17500/17512/17514/17518/17519/,17518,17518,Allen,,,
r9PGi,"[105,195,172]","105,195,172",105,195,172,69C3AC,17,2223,17521,17521,r9 part of paragigantocellular nucleus,/15564/15565/16808/17352/17476/17500/17512/17514/17520/17521/,/15564/15565/16808/17352/17476/17500/17512/17514/17520/17521/,17520,17520,Allen,,,
r9RVM,"[105,195,172]","105,195,172",105,195,172,69C3AC,17,2224,17522,17522,r9 part of rostral ventromedial reticular area,/15564/15565/16808/17352/17476/17500/17512/17514/17520/17522/,/15564/15565/16808/17352/17476/17500/17512/17514/17520/17522/,17520,17520,Allen,,,
r9BMv,"[94,174,153]","94,174,153",94,174,153,5EAE99,17,2226,17524,17524,ventricular zone of r9BM,/15564/15565/16808/17352/17476/17500/17523/17524/,/15564/15565/16808/17352/17476/17500/17523/17524/,17523,17523,Allen,,,
r9BMm,"[105,195,172]","105,195,172",105,195,172,69C3AC,17,2227,17525,17525,mantle zone of r9BM,/15564/15565/16808/17352/17476/17500/17523/17525/,/15564/15565/16808/17352/17476/17500/17523/17525/,17523,17523,Allen,,,
r9BMp,"[105,195,172]","105,195,172",105,195,172,69C3AC,17,2228,17526,17526,periventricular stratum of r9BM,/15564/15565/16808/17352/17476/17500/17523/17525/17526/,/15564/15565/16808/17352/17476/17500/17523/17525/17526/,17525,17525,Allen,,,
r9BMi,"[105,195,172]","105,195,172",105,195,172,69C3AC,17,2231,17529,17529,intermediate stratum of r9BM,/15564/15565/16808/17352/17476/17500/17523/17525/17529/,/15564/15565/16808/17352/17476/17500/17523/17525/17529/,17525,17525,Allen,,,
r9BMs,"[105,195,172]","105,195,172",105,195,172,69C3AC,17,2236,17534,17534,superficial stratum of r9BM,/15564/15565/16808/17352/17476/17500/17523/17525/17534/,/15564/15565/16808/17352/17476/17500/17523/17525/17534/,17525,17525,Allen,,,
r9-12M,"[105,195,172]","105,195,172",105,195,172,69C3AC,17,2229,17527,17527,r9 portion of the hypoglossal motor nucleus,/15564/15565/16808/17352/17476/17500/17523/17525/17526/17527/,/15564/15565/16808/17352/17476/17500/17523/17525/17526/17527/,17526,17526,Allen,,,
r9Ro,"[105,195,172]","105,195,172",105,195,172,69C3AC,17,2230,17528,17528,r9 part of nucleus of Roller,/15564/15565/16808/17352/17476/17500/17523/17525/17526/17528/,/15564/15565/16808/17352/17476/17500/17523/17525/17526/17528/,17526,17526,Allen,,,
r9-RO,"[105,195,172]","105,195,172",105,195,172,69C3AC,17,2232,17530,17530,r9 raphe obscurus cell population,/15564/15565/16808/17352/17476/17500/17523/17525/17529/17530/,/15564/15565/16808/17352/17476/17500/17523/17525/17529/17530/,17529,17529,Allen,,,
r9BMRt,"[105,195,172]","105,195,172",105,195,172,69C3AC,17,2233,17531,17531,r9 part of basomedial reticular formation,/15564/15565/16808/17352/17476/17500/17523/17525/17529/17531/,/15564/15565/16808/17352/17476/17500/17523/17525/17529/17531/,17529,17529,Allen,,,
r9Gi,"[105,195,172]","105,195,172",105,195,172,69C3AC,17,2234,17532,17532,r9 part of gigantocellular reticular area,/15564/15565/16808/17352/17476/17500/17523/17525/17529/17532/,/15564/15565/16808/17352/17476/17500/17523/17525/17529/17532/,17529,17529,Allen,,,
r9GiV,"[105,195,172]","105,195,172",105,195,172,69C3AC,17,2235,17533,17533,r9 part of ventral gigangocellular reticular area,/15564/15565/16808/17352/17476/17500/17523/17525/17529/17533/,/15564/15565/16808/17352/17476/17500/17523/17525/17529/17533/,17529,17529,Allen,,,
r9-RP,"[105,195,172]","105,195,172",105,195,172,69C3AC,17,2237,17535,17535,r9 raphe pallidus cell population,/15564/15565/16808/17352/17476/17500/17523/17525/17534/17535/,/15564/15565/16808/17352/17476/17500/17523/17525/17534/17535/,17534,17534,Allen,,,
